Date,Location,Country,Temperature,CO2 Emissions,Sea Level Rise,Precipitation,Humidity,Wind Speed
2/23/00 18:22,Lake Michael,Cambodia,6.876880563643242,416.9625727360767,-0.740848072,19.732804414375195,51.20197334791043,31.864016011439578
2/24/00 14:31,Bensonview,Maldives,12.82441479725782,385.3876840008008,1.1758858437028583,31.19415440571498,61.75035837980683,3.494241760863054
2/25/00 10:41,Port Robert,Greece,12.598530081981963,454.1723185355395,-0.90153373,21.447037013636105,28.516784300648123,34.11856975880255
2/26/00 6:51,Nathanstad,Kenya,18.05555501584053,510.1945487177534,1.54763206,4.934935710032418,46.47878849225421,48.808645464187336
2/27/00 3:01,South Wayne,Marshall Islands,11.159921636533417,416.6460436,-1.253786874,94.16678390933193,24.72334804648075,26.730502421243287
2/27/00 23:10,West Roberthaven,Korea,5.2698309649415584,413.86225368713735,-1.198444108,46.70280893,29.62113429728933,15.495185432984915
2/28/00 19:20,West Susanmouth,Dominica,20.196130377679488,387.0215658306274,0.4281282464634206,24.63835114810117,69.15914059117631,2.2671118149503955
2/29/00 15:30,East Melissaville,China,13.85135273571046,369.2479346,-0.858611496,77.18613609478146,46.974567745808315,3.254734403857201
3/1/00 11:39,West Jamiechester,Trinidad and Tobago,20.05772886073391,415.84691109921454,-0.430334649,94.15516069954822,56.63867359949564,10.785693211152664
3/2/00 7:49,Courtneyberg,Northern Mariana Islands,17.154980549942728,457.6056921516844,-0.388868922,11.771780754842286,36.694402529699424,14.888116864923346
3/3/00 3:59,Lake Justin,Svalbard & Jan Mayen Islands,6.781556766381403,406.7626253604233,0.595848792,50.412095872414916,69.01243891819985,40.383886638425196
3/4/00 0:09,New Sandrafurt,Czech Republic,17.150953508484587,421.1474398159904,0.3390488689414049,75.89569300249227,49.17712046507613,9.966886101252781
3/4/00 20:18,New Christianbury,Costa Rica,13.463884983413273,391.1309254875093,-0.734010094,0.6656289760804568,92.34424154196243,33.15509542249932
3/5/00 16:28,Whiteview,Vietnam,11.522796955179912,515.8959798545253,0.7636158359759274,46.398103937816074,20.701472344948925,22.986530239716206
3/6/00 12:38,South Sylvia,Denmark,11.347275076957573,420.26527593641606,0.6033014749826829,49.72030272650255,50.67388969,17.359849287212796
3/7/00 8:47,Adamberg,Svalbard & Jan Mayen Islands,14.63708216527822,371.42137085540344,-0.63004567,91.15551613231125,66.06669686,38.482086294183574
3/8/00 4:57,Martinfort,Pitcairn Islands,8.495679557493672,317.7208738234378,0.9985524884371056,5.435318289129098,52.14746015253417,37.21720865956301
3/9/00 1:07,New Jamestown,Mongolia,19.40125105368296,381.99239993598707,1.2209368551140163,57.34625623,53.84324217221079,2.143677232983776
3/9/00 21:17,New Katrina,Uganda,15.550801069624919,410.5143478,0.7452955637942891,93.70070429613727,94.70640926688199,40.972638748866615
3/10/00 17:26,Grossstad,Iraq,17.262277357970994,401.77609769019557,-0.351019011,64.10598711954749,72.37048818917619,4.588576721070203
3/11/00 13:36,Gordonport,Ecuador,29.090744279969325,404.8284513050935,-1.959734106,15.245285511302475,20.355854594614232,39.55675648105451
3/12/00 9:46,Holmesport,Turks and Caicos Islands,19.637096865694264,387.9655498906256,-1.688830131,34.63693402484815,35.81672229026154,23.959437002279422
3/13/00 5:56,South Larryland,Barbados,18.924077122495284,361.00194874803594,-0.221748556,8.574051924,41.44809518,37.07648154909537
3/14/00 2:05,South Thomas,Peru,21.623596445785207,425.2800525246326,-0.184459751,63.200488393591925,21.278135537355414,40.98423937872049
3/14/00 22:15,Lake Shawna,United Arab Emirates,21.023944275193422,437.80483082452747,1.1844599106532152,66.42197417,28.28331360073143,47.902542749969136
3/15/00 18:25,Josephport,Antarctica (the territory South of 60 deg S),16.59033314534201,375.7293089788387,1.6819630916679225,75.98573039068893,79.43828434818862,5.470460223922852
3/16/00 14:34,East Brandonchester,Algeria,13.84549759192933,358.16372812448526,-1.718326176,54.00304106981474,1.6699058065187011,38.686633810825235
3/17/00 10:44,Harperchester,Moldova,19.680955541658257,416.9718238965302,1.6426158338798622,0.037671941,85.05290828075874,32.251104200176265
3/18/00 6:54,East Angela,Vietnam,11.657608079914079,423.4286050340274,-0.583655189,76.01556251,90.07191440482259,12.98096766492976
3/19/00 3:04,Richardchester,Lesotho,16.145513194217088,445.4429897674043,-2.160843996,52.93523783240089,49.129091775829615,29.84614276215404
3/19/00 23:13,Millsstad,Fiji,16.758681802191944,394.42781794825277,0.23735880390440403,41.686971165860356,24.38378949573763,49.63551603551043
3/20/00 19:23,Erikborough,Liechtenstein,9.413675492499419,361.1621975055812,-0.646661985,70.73044028872218,25.97871420620309,11.986990345487698
3/21/00 15:33,Port Donald,Afghanistan,22.174141662091504,476.68630255036146,1.4901735358259804,69.50823226814187,20.654409569062583,14.88229505220014
3/22/00 11:42,Lake Robertview,Bolivia,16.90935814,370.06252388726483,1.162554889,97.34305146904107,43.29991700275342,38.223136641316394
3/23/00 7:52,West Michaelbury,Singapore,17.170295901923893,329.0512040240539,-0.315811559,89.37550199649591,3.018483064737576,8.420927064780864
3/24/00 4:02,Port Carriefurt,United States Minor Outlying Islands,11.35018112704649,430.9971213957051,0.28442604284250184,55.31049410126773,36.63863617289642,19.92384024049262
3/25/00 0:12,Thomasberg,Netherlands,12.397555710208328,411.10187409943535,0.42197489965071255,79.80127331620088,92.00034514394231,36.527100570509035
3/25/00 20:21,West Anthony,French Polynesia,17.517593328474337,345.25986758304543,0.7716298876571568,19.86803759405443,16.24926688691566,22.60070120628538
3/26/00 16:31,West Karenmouth,Bulgaria,23.89013014871705,378.8189279556597,-0.272807537,92.87095255126142,64.31923222010303,2.5098221795492206
3/27/00 12:41,Keithmouth,Central African Republic,19.816565416170217,410.9415473842474,0.7964219507313325,30.598730004974094,85.83092995720007,16.63252027183836
3/28/00 8:50,South Brittanyview,Finland,8.566691881396123,341.92906101689294,0.6978381516547183,35.651899535496604,56.81474862688174,47.485718205858895
3/29/00 5:00,North Victoriamouth,Bhutan,15.809947789303346,438.92893475428605,-1.333572498,96.96211493817437,16.66835663981423,33.82658339
3/30/00 1:10,East Jessicaport,Jordan,9.701830997525995,386.3338174551797,0.7726938623912368,41.62926410958644,63.208642338991375,10.591819083493265
3/30/00 21:20,Charlesland,Bolivia,21.11082689787927,386.51069687171815,0.5850310258020329,58.86857587858232,58.44329897949194,13.249020931102262
3/31/00 17:29,East Erin,Montenegro,21.444981079416294,442.17769824643074,-0.882333896,37.724535721332245,44.14344148409661,43.39205818
4/1/00 13:39,South Amy,Uganda,22.35916,360.6141822564641,-0.994600758,13.14612377863863,59.002972968865045,11.334411130135603
4/2/00 9:49,Hernandezview,Saint Lucia,15.030964494142541,423.6978478192307,-0.184418627,0.49289565827332904,50.45624050201154,1.0446506596499816
4/3/00 5:59,Lorihaven,Marshall Islands,16.706837251348187,358.3875778,1.9893910710789036,46.89719573495877,52.66644239685152,41.18497746919127
4/4/00 2:08,Lesterfort,Holy See (Vatican City State),14.091570828685704,399.9249157621798,0.067730707,35.22401815839915,13.861538630722169,23.652422852078804
4/4/00 22:18,Wellsville,French Guiana,15.908147559231386,448.5942783329498,-1.766577628,19.29312340910264,91.49849173850663,6.030286615816427
4/5/00 18:28,Garciafurt,Trinidad and Tobago,20.754186702732767,443.1985109105735,1.6615629686480375,37.71089508595287,26.47551174445678,22.142142585788555
4/6/00 14:37,Gregoryville,Greece,20.079163559737516,379.6721148945066,0.44865623760233825,69.13157894393935,20.162059497590178,11.198959303991701
4/7/00 10:47,South Diana,Belize,15.57654942,406.3255328519209,-0.316439487,46.23273768735445,23.831478948214414,26.68584615364622
4/8/00 6:57,North Adamland,Kuwait,22.764875153232765,321.7016741004781,-0.522045371,62.63181365490708,2.0518717192272162,10.115238901232726
4/9/00 3:07,Port Brent,Philippines,13.429927632243688,435.8972239435593,-1.212521751,53.58649970181113,78.28601765760398,31.302808003857617
4/9/00 23:16,New Tonyfort,New Zealand,21.999431051244798,384.49089333973956,0.24332218482242168,83.26963555179549,73.62552756430362,38.95867136972914
4/10/00 19:26,Lake Amberhaven,Sweden,5.873453043533839,339.59522043498305,1.0608672794634622,8.033874251082118,44.511400712445884,19.207946379173556
4/11/00 15:36,West Lisaville,Botswana,16.377487474978608,371.62715581918786,1.2355890816386785,39.63047970483399,88.69668529,23.40832426882311
4/12/00 11:45,Mendezton,Botswana,9.011849740865264,436.9104277452109,1.6529104670852897,45.56228099,51.466961033985946,19.202155076967774
4/13/00 7:55,Turnerville,Malawi,19.04459549833367,476.3975158434872,-0.556824401,30.79004693,10.252239010921727,38.16292002394449
4/14/00 4:05,Hutchinsonburgh,Israel,16.41664057845287,461.67793046923765,0.030012163729557884,85.45828268246164,53.33938185408667,0.96313699
4/15/00 0:15,North Elizabeth,Cameroon,10.475711409217666,320.8383423,-0.257624005,75.37576030181816,93.62466059704592,35.32955874896431
4/15/00 20:24,Lawsonmouth,Israel,13.760284714716889,299.36442665209097,-0.330178254,4.146220146985657,28.42889987067626,0.082347771
4/16/00 16:34,New Sandra,Romania,12.709532489061045,378.85287536404564,0.5777869049255648,19.854822319350752,42.33319017,8.288920862
4/17/00 12:44,Jasonmouth,Costa Rica,14.460079370187632,431.8916530864247,0.9206952945996842,33.70601551782707,98.52278967063299,25.066198069445555
4/18/00 8:54,Scottland,Tajikistan,13.898396901259181,406.5124819835903,-0.329095352,72.63735275001862,72.91875936531721,19.121589000744105
4/19/00 5:03,North Kristopherland,Bermuda,16.998411393715006,352.71148416868255,0.9489183130685179,6.849925435762827,77.54564565067687,0.004525798
4/20/00 1:13,Rachelburgh,Latvia,17.35532542565333,275.76968935784737,0.7483226801651881,92.54104341260472,50.54322241169209,19.078273342648355
4/20/00 21:23,Donnaland,Guam,20.155102870152835,448.67693497240896,0.8987309669678192,59.98618727366824,55.33590726836219,30.14463670184301
4/21/00 17:32,New Julie,Belize,15.457971908297038,409.95574765082256,-2.041663352,20.735305721810782,93.41784326738167,47.89605288143311
4/22/00 13:42,Hartburgh,Jersey,8.999073953209619,411.31063622165016,1.0168861379961776,44.10650252,68.79004316707481,48.02889901045443
4/23/00 9:52,Port Kevin,Dominica,11.217459099450613,466.9354291665908,-0.18463349,84.03087611909913,87.85411370316805,23.52470822690849
4/24/00 6:02,Hortonhaven,New Caledonia,13.100418742273451,432.0037762,-0.575177005,22.117996057983635,67.74688484328722,9.946394826696887
4/25/00 2:11,Leslieberg,Algeria,9.192959236394056,457.1070260546836,-0.92828046,6.567668268205029,32.76012654485646,0.9689857985386574
4/25/00 22:21,West Nancyburgh,San Marino,13.506692386059086,379.45259025995574,-1.629519934,21.24982702334576,30.35788177901694,40.91760873
4/26/00 18:31,Lake James,Saint Kitts and Nevis,14.687501593485967,368.4480229,0.43660227228323295,65.19112689948469,10.967586967327813,40.694246429663906
4/27/00 14:40,North Daniel,Trinidad and Tobago,14.341855527042387,412.71728749625726,1.3952753431001286,69.88300602935553,18.177658886556358,44.71017766274647
4/28/00 10:50,Lisabury,Uzbekistan,10.194876268759293,389.6829470772764,1.2890461636460528,60.15465525699635,77.12875763127478,48.65926767444891
4/29/00 7:00,Lake Jacquelineton,Korea,19.804426736746393,325.7853853038874,1.1175220956373848,88.06905433415017,76.89011251896392,42.38926043832749
4/30/00 3:10,New Miguel,Zimbabwe,14.698620679357466,402.8447848833116,-0.640382453,49.73177083897239,41.69036382259284,8.315132501520539
4/30/00 23:19,South Jamie,Burkina Faso,8.00761254,377.15438338486337,2.992738262357386,93.86699805451714,40.83915437012385,29.744623121508724
5/1/00 19:29,East Toni,Norway,13.840347637027822,360.38393114414976,0.14774324858813825,38.33377925309782,23.754297320186033,31.70949309722879
5/2/00 15:39,Port Jessica,Saint Helena,21.798649549888705,437.90812024418256,0.9771697440519952,39.128831793699916,23.042589058996843,35.145025583901926
5/3/00 11:48,West Pattyville,Guyana,16.491846222657777,298.3829046440999,0.5097130166183428,58.28957477575548,96.99919992326086,25.717458714804458
5/4/00 7:58,North Brian,Slovakia (Slovak Republic),4.298199398865226,423.39375127971937,0.6775107026224936,60.47993228574822,45.30853597622436,27.46782568499616
5/5/00 4:08,Lake Stephaniebury,Cape Verde,20.482875888673565,512.9882230822977,-1.460018412,93.43900234034508,30.51062160530521,18.189193422760773
5/6/00 0:18,North Angelicaport,North Macedonia,12.653602075709006,307.4430705784682,2.0337526837343725,97.40240593007925,83.54038287742226,10.046400840953362
5/6/00 20:27,Randallfurt,Seychelles,8.261532948455308,396.2201910011994,-0.970312112,99.07442407,95.43543536114943,27.319165708311527
5/7/00 16:37,Sonyachester,Norway,12.043162473274418,271.68974176741335,0.924342065,10.064473166452581,13.044158975597886,28.56680496965974
5/8/00 12:47,Port Jesus,India,14.56379206105816,441.45851010755644,0.012392242028285488,72.78389294523777,64.89785844082198,44.92565398953636
5/9/00 8:57,North Codyhaven,Uganda,16.01635893139705,395.8091882683641,-0.43326738,92.47915411705365,67.38197124619948,27.519552761880284
5/10/00 5:06,Francishaven,Turkmenistan,17.348621072315815,354.7217006,-1.040749401,72.63655869518209,6.931199221,15.967095405602144
5/11/00 1:16,Lake Eric,Indonesia,17.489818744145868,412.80766128063897,-1.819730383,58.96389624,9.840034141,45.65617443961381
5/11/00 21:26,Lake Jon,Russian Federation,21.960185128275334,394.7325460052561,-1.983452464,67.82236767787074,61.14735470071724,44.42808240684613
5/12/00 17:35,Lake Donaldland,Slovenia,10.945142614466306,407.40884837094006,0.094421737,57.45891568408903,60.09372224389045,45.51509573963217
5/13/00 13:45,Johnsonton,Argentina,16.80056069519538,343.98556326178027,-1.369808237,78.15047182167663,49.81580102546555,34.97887044
5/14/00 9:55,New Kathleen,Sao Tome and Principe,28.944171715813077,421.8310087938389,-0.236732305,84.90494458383814,65.88921059496904,16.269137641749175
5/15/00 6:05,Lake Kimberly,Philippines,21.075592927600738,392.7446077732395,-1.263380468,59.85368998211962,53.72191576898474,49.87270933257898
5/16/00 2:14,Joelfurt,Singapore,21.46163356854812,341.58230556118787,-1.372503936,28.723081198522138,79.25514491381435,49.03394696687038
5/16/00 22:24,Austinton,Niue,14.530517380759802,347.84183,-0.513134284,97.29074102837744,34.93730795474641,34.15127942298552
5/17/00 18:34,Lake Susanfort,Bulgaria,12.58642926054884,315.9160988212604,-0.296623942,51.04674151404692,59.32353269906858,25.097582901042593
5/18/00 14:43,Lake Travisbury,Sweden,3.9581869066947846,389.49454022017136,0.7992540580045184,58.59584085867855,91.25522646135468,34.700325113645796
5/19/00 10:53,North Jennifer,Spain,17.60063500128362,442.8167242552796,0.3223100222652557,62.378666373915614,21.312554973915177,29.60471795665645
5/20/00 7:03,South Eric,Cook Islands,13.724988743289508,345.0888215592166,1.3910255535326383,45.37815416,82.38257452938555,40.02087346625907
5/21/00 3:13,South Charles,Norfolk Island,10.015125470297507,474.21513950927323,2.381042435609751,74.26816529869895,98.36604479011422,18.232457137902276
5/21/00 23:22,Lake Thomasfort,Moldova,10.477292362676897,396.65522209003507,-2.441752483,97.54986575,91.58996715225591,27.240885310965794
5/22/00 19:32,Port Raymond,Reunion,17.04417452603063,431.5842565331957,1.2707074801900462,50.900525226098246,74.66855329975809,35.71431134399857
5/23/00 15:42,West Victoriafurt,Niger,9.475998730169646,337.27554219989594,-1.004592708,89.46369727366043,96.13601848962911,26.916815269569224
5/24/00 11:52,Kaylaberg,Afghanistan,10.321694580800681,428.2169338,0.2608817129317551,23.683697106961954,93.16289209077576,21.188940193842278
5/25/00 8:01,New Dianeberg,Qatar,15.529723042477073,358.73717098632494,0.8006259284250585,86.13087203688696,46.16381398287912,22.287820258008555
5/26/00 4:11,Villarrealstad,Burkina Faso,17.49486471096342,406.1022046798554,-1.021770967,74.57907942556601,92.17786726424443,4.664633678650764
5/27/00 0:21,Amandafort,Serbia,12.628340031886239,311.01272264340423,0.099512081,83.14315914,63.19465069361906,7.322538117922561
5/27/00 20:30,South Sarahfort,Turkmenistan,21.481503543483797,392.99421394629235,-0.756935385,75.44305279492957,11.282684068701244,0.8799410686340603
5/28/00 16:40,New Michele,Sri Lanka,10.814732685128881,340.6176805345805,-0.558262708,95.04224152217284,96.40603762,9.786306684818264
5/29/00 12:50,East Jasonside,Panama,19.43371494663068,444.6603033720429,-0.290793155,1.4698270414724046,94.62793444092489,42.49886890713137
5/30/00 9:00,Kellertown,United Kingdom,26.976170488735846,375.3353781945998,-1.414397065,10.466804520773653,66.55472663,39.62192421396749
5/31/00 5:09,East Nicholas,Bhutan,15.54317921277663,415.05832441435416,0.081511408,67.04168876197052,2.0813702686033553,14.933118563571274
6/1/00 1:19,Port Brookeburgh,Honduras,14.384414194530347,351.4936144815487,-1.154441888,11.35088460183834,31.364283262189762,3.7847191406941763
6/1/00 21:29,South Lisaside,Djibouti,8.841050537082833,387.8523192312647,-1.407156974,6.483507698174307,89.53462536919949,10.488713738065536
6/2/00 17:38,Sarahberg,Timor-Leste,17.063567097598384,327.9568740649659,-0.397679096,24.59916860644924,73.61576316038749,42.27969277726174
6/3/00 13:48,West Morgan,Guam,16.861947870844475,445.40989218432713,-1.052292731,79.59460601276002,50.32131431552158,49.2022981
6/4/00 9:58,Williamsmouth,Nauru,13.645116796353323,384.3371263025478,-0.604610957,53.93286493632957,43.92384935,11.459885999125575
6/5/00 6:08,Lake Stephanie,Brunei Darussalam,8.857165398391972,449.0455906610101,-1.501332849,23.456642510359526,4.284786083503878,34.74872953624281
6/6/00 2:17,New Andrew,United States Minor Outlying Islands,11.321589183049548,347.17711648852224,-0.237226233,25.951659279598328,39.30838517675828,41.55124646468521
6/6/00 22:27,Port Rachelborough,Turkmenistan,21.132834930131153,452.9023502325329,-0.008328021,33.14485086456097,75.56605631052167,30.357578558680604
6/7/00 18:37,Port Scott,Iraq,22.012796274469647,352.46183310863785,2.421562472,59.17370087392245,63.821316908866265,30.318949646340243
6/8/00 14:46,Thompsonshire,Taiwan,20.440811256993445,418.4674004058894,0.33700730631556336,46.66727532383857,46.11710241323861,43.962215750526006
6/9/00 10:56,Stevenfort,Finland,4.012817781227369,437.01924398394397,-0.357456275,35.900307628788816,57.95296668264225,26.365758841829702
6/10/00 7:06,South Eileen,Moldova,23.37769553958624,368.74957355005483,-1.383702783,1.9891783331102975,61.540026845558785,28.286171344108958
6/11/00 3:16,Lake Eric,Swaziland,20.000956179992926,423.8517443396292,-0.436316874,9.841825593,90.74246604082161,17.226721773297033
6/11/00 23:25,North Nicolechester,Uzbekistan,21.82686570171682,387.5207074758115,-1.04558001,69.22611891405927,48.54431473,5.309010813682652
6/12/00 19:35,South Ronaldborough,Italy,10.783954471662032,372.4632071756236,1.0559476227329874,47.738199304896625,92.06428244226986,37.965191029753335
